"b_pubid","b_sourceid","b_classname","b_batchid","b_credate","b_upddate","b_creator","b_updator","b_pendingactions","b_matchgrp","b_oldmatchgrp","b_xgrp","b_confirmationstatus","b_confscore","b_confscoretype","b_hassuggmerge","b_suggmergeid","b_suggmergeconfscore","b_suggmergeconfscoretype","b_suggmergemasterscount","id","b_oldsdpk","b_confirmedsdpk","first_name","last_name","phonetic_first_name","phonetic_last_name","normalized_first_name","normalized_last_name","nickname","member_id","date_of_birth","normalized_street","normalized_city","normalized_state","source_email","cleansed_email","valid_email_domain","source_phone","standardized_phone","phone_geocoding_data","value_status","person_type","mdm_id","effective_update_date","addstreet","addcity","addstate","addpostal_code","addcountry","melgeo_street","melgeo_locality","melgeo_postal_code","melgeo_admin_level1","melgeo_admin_lvl2","melgeo_country_long","melgeo_country_short","mellatitude","mellongitude","melstatus_code","googeo_street","googeo_locality","googeo_postal_code","googeo_admin_level1","googeo_admin_lvl2","googeo_country_long","googeo_country_short","goolatitude","goolongitude","goostatus_code","osmgeo_street","osmgeo_locality","osmgeo_postal_code","osmgeo_admin_level1","osmgeo_admin_lvl2","osmgeo_country_long","osmgeo_country_short","osmlatitude","osmlongitude","osmstatus_code","guess_gender"
CRM,"1378963",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,628,,,NOT_CONFIRMED,,,,,,,,10399,,,Jonah,Bamfield,JN,BMFL,jonah,bamfield,jonah,"892-94-4443",1986-08-14,"180 N STETSON AVE",CHICAGO,ILLINOIS,jonah@bamfield.com,jonah@bamfield.com,"0","312-565-2859",(312) 565-2859,"Chicago, IL",NORMAL,CUSTOMER,,2025-03-11 17:14:19.918,"180 N Stetson Ave",Chicago,IL,"60601",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1379472",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,629,,,NOT_CONFIRMED,,,,,,,,10400,,,Ted,Hilgeman,TT,HLJM,ted,hilgeman,teddy,"272-61-6179",1984-11-10,"1 WHITNEY AVE",NEW HAVEN,CONNECTICUT,edmund@hilgeman.com,edmund@hilgeman.com,"1","203-865-1215",(203) 865-1215,"New Haven, CT",,PROSPECT,,2025-03-11 17:14:20.587,"1 Whitney Ave",New Haven,CT,"06510",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1380441",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,632,,,NOT_CONFIRMED,,,,,,,,10401,,,Barnabas,Summerset,BRNB,SMRS,barnabas,summerset,barney,"275-62-9396",1987-05-24,"5242 BOLSA AVE",HUNTINGTON BEACH,CALIFORNIA,barney@summerset.com,barney@summerset.com,"1","714-897-5451",(714) 897-5451,California,NORMAL,CUSTOMER,,2025-03-11 17:14:19.379,"5242 Bolsa Ave",Huntington Beach,CA,"92649",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN
CRM,"1381226",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,633,,,NOT_CONFIRMED,,,,,,,,10402,,,Mose,Pravata,MS,PRFT,mose,pravata,mose,"585-94-2297",1969-02-15,"1011 EDGEWATER AVE",RIDGEFIELD,NEW JERSEY,mose@pravata.com,mose@pravata.com,"0","201-941-5345",(201) 941-5345,New Jersey,,PROSPECT,,2025-03-11 17:14:20.279,"1011 Edgewater Ave",Ridgefield,NJ,"07657",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1381797",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,634,,,NOT_CONFIRMED,,,,,,,,10403,,,Pearlie,Ellerbusch,PRL,ELRB,pearlie,ellerbusch,pearlie,"488-52-2502",1991-05-15,"2108 MENAUL BLVD NE",ALBUQUERQUE,NEW MEXICO,pearlie@ellerbusch.com,pearlie@ellerbusch.com,"1","505-889-8955",(505) 889-8955,"Albuquerque, NM",NORMAL,CUSTOMER,,2025-03-11 17:14:20.337,"2108 Menaul Blvd Ne",Albuquerque,NM,"87107",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
CRM,"1381860",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,636,,,NOT_CONFIRMED,,,,,,,,10404,,,Roy,Semrad,R,SMRT,roy,semrad,roy,"122-52-8422",1969-07-16,"6555 CARNEGIE AVE",CLEVELAND,OHIO,roy@semrad.com,roy@semrad.com,"0","216-361-9627",(216) 361-9627,"Cleveland, OH",NORMAL,CUSTOMER,,2025-03-11 17:14:20.431,"6555 Carnegie Ave",Cleveland,OH,"44103",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1382839",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,637,,,NOT_CONFIRMED,,,,,,,,10405,,,Kelly,Graniela,KL,KRNL,kelly,graniela,kelly,"434-89-5041",1899-12-31,"925 L ST",SACRAMENTO,CALIFORNIA,kelly@graniela.com,kelly@graniela.com,"1","916-442-8885",(916) 442-8885,"Sacramento, CA",NORMAL,CUSTOMER,,2025-03-11 17:14:19.999,"925 L St",Sacramento,CA,"95814",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1388630",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,650,,,NOT_CONFIRMED,,,,,,,,10412,,,Carmine,Anadio,KRMN,ANT,carmine,anadio,carmine,"519-24-3777",1994-02-28,"93 MAIN ST",ORONO,MAINE,carmine@anadio.com,carmine@anadio.com,"1","207-866-5602",(207) 866-5602,"Orono, ME",NORMAL,CUSTOMER,,2025-03-11 17:14:19.458,"93 Main St",Orono,ME,"04473",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1390591",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,652,,,NOT_CONFIRMED,,,,,,,,10413,,,Lyle,Hilgeman,LL,HLJM,lyle,hilgeman,lyle,"981-39-4921",1991-03-26,"115 N 20TH ST",TAMPA,FLORIDA,lyle@hilgeman.com,lyle@hilgeman.com,"1","813-248-1861",(813) 248-1861,"Tampa, FL",NORMAL,CUSTOMER,,2025-03-11 17:14:20.147,"115 N 20th St",Tampa,FL,"33605",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1391074",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,654,,,NOT_CONFIRMED,,,,,,,,10414,,,Claude,Averhart,KLT,AFRH,claude,averhart,claude,"511-99-9733",1969-02-15,"49 S CARROLL ST",FREDERICK,MARYLAND,claude@averhart.com,claude@averhart.com,"0","301-698-3706",(301) 698-3706,"Frederick, MD",,PROSPECT,,2025-03-11 17:14:19.518,"49 S Carroll St",Frederick,MD,"21701",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1391721",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,655,,,NOT_CONFIRMED,,,,,,,,10415,,,Alex,Anadio,ALKS,ANT,alex,anadio,alex,"646-53-7605",1992-02-25,"1651 W BASELINE RD",TEMPE,ARIZONA,alexander@anadio.com,alexander@anadio.com,"1","480-491-3109",(480) 491-3109,Arizona,,PROSPECT,,2025-03-11 17:14:19.308,"1651 W Baseline Rd",Tempe,AZ,"85283",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1392285",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,660,,,NOT_CONFIRMED,,,,,,,,10419,,,Quinton,Svec,KNTN,SFK,quinton,svec,quinton,"900-15-6539",1987-09-28,"160 BELMONT AVE",GARFIELD,NEW JERSEY,quinton@svec.com,quinton@svec.com,"1","973-772-6233",(973) 772-6233,"Clifton, NJ",,PROSPECT,,2025-03-11 17:14:20.365,"160 Belmont Ave",Garfield,NJ,"07026",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1392939",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,662,,,NOT_CONFIRMED,,,,,,,,10420,,,Stacy,Schettler,STS,SKTL,stacy,schettler,stacy,"749-71-8416",1979-08-01,"36 EXTON ST",SOUTH RIVER,NEW JERSEY,stacy@schettler.com,stacy@schettler.com,"1","732-254-0161",(732) 254-0161,"East Brunswick, NJ",NORMAL,CUSTOMER,,2025-03-11 17:14:20.576,"36 Exton St",South River,NJ,"08882",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1394755",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,664,,,NOT_CONFIRMED,,,,,,,,10421,,,Ken,Robaina,KN,RBN,ken,robaina,kenneth,,1972-04-03,"1455 91ST AVE NE",MINNEAPOLIS,MINNESOTA,ken@robaina.com,ken@robaina.com,"1","7637804712",(763) 780-4712,Minnesota,HIGH,CUSTOMER,,2025-03-11 17:14:20.012,"1455 91st Ave Ne",Minneapolis,MN,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1402251",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,674,,,NOT_CONFIRMED,,,,,,,,10427,,,Araceli,Creecy,ARSL,KRS,araceli,creecy,araceli,"865-81-3669",1899-12-31,"3701 34TH ST N",SAINT PETERSBURG,FLORIDA,araceli@creecy.com,araceli@creecy.com,"1","527-4935","527-4935",,NORMAL,CUSTOMER,,2025-03-11 17:14:19.366,"3701 34th St N",Saint Petersburg,FL,"33713",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
CRM,"1402262",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,675,,,NOT_CONFIRMED,,,,,,,,10428,,,Louis,Kyle,LS,KL,louis,kyle,lou,"323-81-3897",1988-05-23,"9425 STENTON AVE",PHILADELPHIA,PENNSYLVANIA,louis@kyle.com,louis@kyle.com,"1","215-233-0367",(215) 233-0367,Pennsylvania,HIGH,CUSTOMER,,2025-03-11 17:14:20.132,"9425 Stenton Ave",Philadelphia,PA,"19118",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1403451",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,676,,,NOT_CONFIRMED,,,,,,,,10429,,,Chris,Ubaldo,XRS,UBLT,chris,ubaldo,chris,"766-60-6315",1995-01-26,"6840 N CUTTER CIR",PORTLAND,OREGON,kris@ubaldo.com,kris@ubaldo.com,"1","240-0223","240-0223",,,PROSPECT,,2025-03-11 17:14:19.496,"6840 N Cutter Cir",Portland,OR,"97217",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1403605",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,677,,,NOT_CONFIRMED,,,,,,,,10430,,,Margarito,Winland,MRKR,WNLN,margarito,winland,margarito,"735-44-3085",1982-01-05,"1856 LOMBARDY DR",RAPID CITY,SOUTH DAKOTA,margarito@winland.com,margarito@winland.com,"1","348-4444","348-4444",,,PROSPECT,,2025-03-11 17:14:20.168,"1856 Lombardy Dr",Rapid City,SD,"57701",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1404509",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,678,,,NOT_CONFIRMED,,,,,,,,10431,,,Alanna P.,Resides,ALNP,RSTS,alanna p,resides,alanna p.,"672-76-1800",1899-12-31,"4892 RIVER ST. #102",DETROIT,MICHIGAN,a@aresides.com,a@presidency.com,"1","898-2211","898-2211",,NORMAL,CUSTOMER,,2025-03-11 17:14:19.302,"4892 River St. #102",Detroit,MI,"48208",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN
CRM,"1408293",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,682,,,NOT_CONFIRMED,,,,,,,,10432,,,J,Kososky,J,KSSK,j,kososky,j,"932-71-1622",1989-06-19,"100 WILSHIRE BLVD #-500",SANTA MONICA,CALIFORNIA,j@kososky.com,j@kososky.com,"0","458-6371","458-6371",,NORMAL,CUSTOMER,,2025-03-11 17:14:19.826,"100 Wilshire Blvd #-500",Santa Monica,CA,"90401",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN
CRM,"1422294",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,693,,,NOT_CONFIRMED,,,,,,,,10439,,,Buford,Cacace,BFRT,KKS,buford,cacace,buford,"929-59-1885",1973-04-27,"1030 US HIGHWAY 46",CLIFTON,NEW JERSEY,buford@cacace.com,buford@cacace.com,"1","773-8628","773-8628",,,PROSPECT,,2025-03-11 17:14:19.418,"1030 Us Highway 46",Clifton,NJ,"07013",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1423914",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,695,,,NOT_CONFIRMED,,,,,,,,10440,,,Clo,Anadio,KL,ANT,clo,anadio,clo,"432-91-4432",1985-10-08,"114 N MAIN ST",MULLICA HILL,NEW JERSEY,chloe@anadio.com,chloe@anadio.com,"1","478-4036","478-4036",,,PROSPECT,,2025-03-11 17:14:19.534,"114 N Main St",Mullica Hill,NJ,"08062",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN
CRM,"1426631",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,696,,,NOT_CONFIRMED,,,,,,,,10441,,,Liza,Assante,LS,ASNT,liza,assante,liza,"559-56-8906",1981-12-03,"8589 DARROW RD",TWINSBURG,OHIO,liza@assante.com,liza@assante.com,"1","425-7382","425-7382",,NORMAL,CUSTOMER,,2025-03-11 17:14:20.120,"8589 Darrow Rd",Twinsburg,OH,"44087",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
CRM,"1428529",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,697,,,NOT_CONFIRMED,,,,,,,,10442,,,Chang,Svec,KNK,SFK,chang,svec,chang,"930-64-5708",1989-12-14,"3416 S 48TH ST #-6",PHOENIX,ARIZONA,chang@svec.com,chang@svec.com,"1","968-2792","968-2792",,NORMAL,CUSTOMER,,2025-03-11 17:14:19.485,"3416 S 48th St #-6",Phoenix,AZ,"85040",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1429646",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,698,,,NOT_CONFIRMED,,,,,,,,10443,,,Huey,Gouker,H,KKR,huey,gouker,huey,"780-92-6273",1990-10-27,"100 HABERSHAM DR",FAYETTEVILLE,GEORGIA,huey@gouker.com,huey@gouker.com,"1","461-4303","461-4303",,NORMAL,CUSTOMER,,2025-03-11 17:14:19.816,"100 Habersham Dr",Fayetteville,GA,"30214",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1434531",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,700,,,NOT_CONFIRMED,,,,,,,,10444,,,Lee,Coday,L,KT,lee,coday,lee,"742-10-9107",1982-04-10,"27324 CAMINO CAPISTRANO #-153",LAGUNA NIGUEL,CALIFORNIA,levi@coday.com,levi@coday.com,"1","348-4985","348-4985",,NORMAL,CUSTOMER,,2025-03-11 17:14:20.060,"27324 Camino Capistrano #-153",Laguna Niguel,CA,"92677",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1439057",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,705,,,NOT_CONFIRMED,,,,,,,,10447,,,Zack,Lessin,SK,LSN,zack,lessin,zack,"813-19-5008",1990-07-15,"44800 INDUSTRIAL DR",FREMONT,CALIFORNIA,zack@lessin.com,zack@lessin.com,"1","510-657-4870",(510) 657-4870,"Fremont, CA",NORMAL,CUSTOMER,,2025-03-11 17:14:20.660,"44800 Industrial Dr",Fremont,CA,"94538",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1439566",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,706,,,NOT_CONFIRMED,,,,,,,,10448,,,Reginald,Temores,RJNL,TMRS,reginald,temores,reggie,"688-83-4192",1976-12-12,"402 BNA DR",NASHVILLE,TENNESSEE,reggie@temores.com,reggie@temores.com,"0","615-360-5493",(615) 360-5493,"Nashville, TN",NORMAL,CUSTOMER,,2025-03-11 17:14:20.387,"402 Bna Dr",Nashville,TN,"37217",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
CRM,"1439594",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,707,,,NOT_CONFIRMED,,,,,,,,10449,,,Kathie,Kum,K0,KM,kathie,kum,kathie,"850-66-9932",1980-11-05,"220 S BRDWAY",ROCHESTER,MINNESOTA,kathie@kum.com,kathie@kum.com,"1","507-288-4102",(507) 288-4102,"Rochester, MN",,PROSPECT,,2025-03-11 17:14:19.980,"220 S Broadway",Rochester,MN,"55904",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
MKT,"1351755",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,712,,,NOT_CONFIRMED,,,,,,,,10450,,,Billie,Pedro,BL,PTR,billie,pedro,billie,"234-53-2478",1973-01-31,"845 E 73RD AVE",DENVER,COLORADO,billie@pedro.com,billie@pedro.com,"1","303-288-4159",(303) 288-4159,Colorado,,PROSPECT,,2025-03-11 17:14:19.401,"845 E 73rd Ave",Denver,CO,"60226",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
MKT,"1353360",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,714,,,NOT_CONFIRMED,,,,,,,,10452,,,Linda,Pelham,LNT,PLHM,linda,pelham,lynn,"599-30-9096",1990-08-21,OLD HWY #-72,CHEROKEE,ALABAMA,melinda@pelham.com,melinda@pelham.com,"1","256-360-5870",(256) 360-5870,Alabama,,PROSPECT,,2025-03-11 17:14:20.096,Old Hwy #-72,Cherokee,AL,"35818",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
MKT,"1353826",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,715,,,NOT_CONFIRMED,,,,,,,,10453,,,Teri,Neundorfer,TR,NNTR,teri,neundorfer,teri,"590-89-3615",1983-11-09,"601 W MAIN #-815",SPOKANE,WASHINGTON,teri@neundorfer.com,teri@neundorfer.com,"1","509-838-6142",(509) 838-6142,"Spokane, WA",NORMAL,CUSTOMER,,2025-03-11 17:14:20.591,"601 W Main #-815",Spokane,WA,"66201",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
MKT,"1354026",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,716,,,NOT_CONFIRMED,,,,,,,,10454,,,Willy,Okimoto,WL,OKMT,willy,okimoto,willy,"973-55-7636",1990-05-18,"17 HANOVER RD",FLORHAM PARK,NEW JERSEY,willy@okimoto.com,willy@okimoto.com,"1","973-822-8978",(973) 822-8978,New Jersey,NORMAL,CUSTOMER,,2025-03-11 17:14:20.652,"17 Hanover Rd",Florham Park,NJ,"07632",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
MKT,"1355044",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,717,,,NOT_CONFIRMED,,,,,,,,10455,,,Lexi,Derer,LKS,TRR,lexi,derer,lexi,"449-56-5297",1986-07-20,RT 111,HOLLIS,NEW HAMPSHIRE,alexis@derer.com,alexis@derer.com,"1","603-883-6221",(603) 883-6221,"Nashua, NH",NORMAL,CUSTOMER,,2025-03-11 17:14:20.078,Rt 111,Hollis,NH,"03046",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
MKT,"1363200",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,724,,,NOT_CONFIRMED,,,,,,,,10460,,,Karin,Camell,KRN,KML,karin,camell,karin,"334-52-5340",1975-06-15,CEDAR,MOUNTAIN GROVE,MISSOURI,karin@camell.com,karin@caress.com,"1","417-962-5985",(417) 962-5985,"Cabool, MO",,PROSPECT,,2025-03-11 17:14:19.969,Cedar,Mountain Grove,MO,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
MKT,"1364655",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,728,,,NOT_CONFIRMED,,,,,,,,10461,,,Jeri,Willer,JR,WLR,jeri,willer,jeri,"168-69-8233",1985-07-19,"1660 S ALBION ST",DENVER,COLORADO,jeri@willer.com,jeri@willer.com,"1","303-753-2153",(303) 753-2153,"Denver, CO",,PROSPECT,,2025-03-11 17:14:19.882,"1660 S Albion St",Denver,CO,,US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
MKT,"1373598",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,739,,,NOT_CONFIRMED,,,,,,,,10462,,,Bryon,Ubaldo,BRYN,UBLT,bryon,ubaldo,bryon,"978-35-2165",1994-08-09,"411 SW 24TH AVE",SAN ANTONIO,TEXAS,bryon@ubaldo.com,bryon@ubaldo.com,"1","210-436-9996",(210) 436-9996,"San Antonio, TX",NORMAL,CUSTOMER,,2025-03-11 17:14:19.414,"411 Sw 24th Ave",San Antonio,TX,"78207",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
MKT,"1374096",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,740,,,NOT_CONFIRMED,,,,,,,,10463,,,Claudine,Hudy,KLTN,HT,claudine,hudy,claudine,"140-13-3280",1988-08-03,"1540 S 21ST AVE",COLORADO SPRINGS,COLORADO,claudine@hudy.com,claudine@hudy.com,"1","719-633-3092",(719) 633-3092,"Colorado Springs, CO",NORMAL,CUSTOMER,,2025-03-11 17:14:19.529,"1540 S 21st Ave",Colorado Springs,CO,"80904",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
MKT,"1374707",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,741,,,NOT_CONFIRMED,,,,,,,,10464,,,Alanna,Resides,ALN,RSTS,alanna,resides,alanna,"672-76-1800",1899-12-31,"4892 RIVER",DETROIT,MICHIGAN,a@aresides.com,a@presidency.com,"1","618-594-3207",(618) 594-3207,"Carlyle, IL",NORMAL,CUSTOMER,,2025-03-11 17:14:19.298,"4892 River",DETROIT,Michigan, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
MKT,"1374829",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,742,,,NOT_CONFIRMED,,,,,,,,10465,,,Prince,Anadio,PRNS,ANT,prince,anadio,prince,"148-32-1674",1988-07-18,"100 BOXART AVE",ROCHESTER,NEW YORK,prince@anadio.com,prince@anadio.com,"1","585-663-6442",(585) 663-6442,"Rochester, NY",,PROSPECT,,2025-03-11 17:14:20.355,"100 Boxart Ave",Rochester,NY,"14612",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
MKT,"1375542",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,743,,,NOT_CONFIRMED,,,,,,,,10466,,,Cheri,Defiguero,KR,TFKR,cheri,defiguero,cheri,"759-96-3334",1973-02-16,"2844 FRESNO AVE",FRESNO,CALIFORNIA,cheri@defiguero.com,cheri@defiguero.com,"0","559-486-5603",(559) 486-5603,"Fresno, CA",NORMAL,CUSTOMER,,2025-03-11 17:14:19.491,"2844 Fresno Ave",Fresno,CA,"93721",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
MKT,"1375653",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,744,,,NOT_CONFIRMED,,,,,,,,10467,,,Lino,Maggert,LN,MKRT,lino,maggert,lino,"839-80-7032",1978-11-30,"6 BEACON AVE",BOSTON,MASSACHUSETTS,lino@maggert.com,lino@maggert.com,"1","617-227-6545",(617) 227-6545,"Boston, MA",,PROSPECT,,2025-03-11 17:14:20.100,"6 Beacon Ave",Boston,MA,"02108",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
MKT,"1375815",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,745,,,NOT_CONFIRMED,,,,,,,,10468,,,Florencio,Michna,FLRN,MXN,florencio,michna,florencio,"640-72-2852",1990-05-17,"201 S MAIN AVE",SALT LAKE CITY,UTAH,florencio@michna.com,florencio@michna.com,"1","801-536-1091",(801) 536-1091,"Salt Lake City, UT",NORMAL,CUSTOMER,,2025-03-11 17:14:19.727,"201 S Main Ave",Salt Lake City,UT,"84111",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
MKT,"1376216",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,746,,,NOT_CONFIRMED,,,,,,,,10469,,,Ashleigh,Schiveley,AXL,SKFL,ashleigh,schiveley,ashleigh,"970-35-6296",1997-01-29,"111 N 2ND AVE",OLEAN,NEW YORK,ashleigh@missel.com,ashleigh@missel.com,"1","716-372-9571",(716) 372-9571,"Olean, NY",,PROSPECT,,2025-03-11 17:14:19.373,"111 N 2nd Ave",Olean,NY,"14760",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALE
MKT,"1381567",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,757,,,NOT_CONFIRMED,,,,,,,,10474,,,Earnestine,Waetzig,ERNS,WTSK,earnestine,waetzig,earnestine,"137-98-3962",1992-02-25,"16161 BROOKPARK RD",BROOK PARK,OHIO,earnestine@waetzig.com,earnestine@waetzig.com,"1","216-267-1844",(216) 267-1844,"Cleveland, OH",NORMAL,CUSTOMER,,2025-03-11 17:14:19.645,"16161 Brookpark Rd",Brook Park,OH,"44142",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
MKT,"1382583",Person,85,2025-03-11 17:14:24.247,2025-03-11 17:14:24.247,semadmin,semadmin,NONE,760,,,NOT_CONFIRMED,,,,,,,,10476,,,Aimee,Pulkrabek,AM,PLKR,aimee,pulkrabek,aimee,"603-41-1070",1987-09-28,"2211 PARSONS AVE",COLUMBUS,OHIO,aimee@pulkrabek.com,aimee@pulkrabek.com,"0","614-445-5812",(614) 445-5812,"Columbus, OH",,PROSPECT,,2025-03-11 17:14:19.293,"2211 Parsons Ave",Columbus,OH,"43207",US,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FEMALE
